Date	Month	Channel	Owner	Brand	Pack Size	Pack Type	SKU	Price Tier	Unit Sales	Sales Value	Distribution	Cost of Sales	Price	Gross Profit	Indirect Costs	Operating Profit	Unit Sales Monthly Change	Sales Value Monthly Change	Distribution Monthly Change	Cost of Sales Monthly Change	Price Monthly Change	Gross Profit Monthly Change	Indirect Costs Monthly Change	Operating Profit Monthly Change
2/20/2015	Feb-15	3708  MURPHY RD	SINGLE FAMILY		NASHVILLE	2/20/2015	2	Feb	271	2015	2	271000	271	20150225-0016028	No	No	0.271							
2/20/2015	Feb-15	104  ALTON RD	SINGLE FAMILY		NASHVILLE	2/20/2015	2	Feb	600	2015	2	600000	600	20150223-0015236	No	No	0.6							
2/20/2015	Feb-15	2116  HOBBS RD	RESIDENTIAL CONDO	M-2	NASHVILLE	2/20/2015	2	Feb	164.4	2015	2	164400	164.4	20150225-0015950	No	No	0.1644							
2/20/2015	Feb-15	4304  LEALAND LN	SINGLE FAMILY		NASHVILLE	2/20/2015	2	Feb	386	2015	2	386000	386	20150225-0016081	No	No	0.386							
2/20/2015	Feb-15	1076  MORTON MILL RD	SINGLE FAMILY		NASHVILLE	2/20/2015	2	Feb	294	2015	2	294000	294	20150223-0015387	No	No	0.294							
2/20/2015	Feb-15	1626  25TH AVE N	SINGLE FAMILY		NASHVILLE	2/20/2015	2	Feb	35	2015	3	35000	35	20150224-0015904	No	No	0.035							
2/20/2015	Feb-15	815  31ST AVE N	SINGLE FAMILY		NASHVILLE	2/20/2015	2	Feb	41.5	2015	3	41500	41.5	20150224-0015900	No	No	0.0415							
2/20/2015	Feb-15	510  CONTINENTAL DR	SINGLE FAMILY		NASHVILLE	2/20/2015	2	Feb	160	2015	3	160000	160	20150224-0015666	No	No	0.16							
2/20/2015	Feb-15	1626  25TH AVE N	SINGLE FAMILY		NASHVILLE	2/20/2015	2	Feb	35	2015	3	35000	35	20150224-0015904	No	No	0.035							
2/20/2015	Feb-15	815  31ST AVE N	SINGLE FAMILY		NASHVILLE	2/20/2015	2	Feb	41.5	2015	3	41500	41.5	20150224-0015900	No	No	0.0415							
2/20/2015	Feb-15	510  CONTINENTAL DR	SINGLE FAMILY		NASHVILLE	2/20/2015	2	Feb	160	2015	3	160000	160	20150224-0015666	No	No	0.16							
2/20/2015	Feb-15	601  LANE CT	SINGLE FAMILY		NASHVILLE	2/20/2015	2	Feb	75	2015	4	75000	75	20150225-0015951	No	No	0.075							
2/20/2015	Feb-15	3601  CUMBERLAND COVE CT	SINGLE FAMILY		NASHVILLE	2/20/2015	2	Feb	208.999	2015	4	208999	208.999	20150223-0015229	No	No	0.208999							
2/20/2015	Feb-15	3790  MARYDALE DR	SINGLE FAMILY		NASHVILLE	2/20/2015	2	Feb	131	2015	5	131000	131	20150225-0016089	No	No	0.131							
2/20/2015	Feb-15	510  CHARLES DR	SINGLE FAMILY		MADISON	2/20/2015	2	Feb	112.5	2015	6	112500	112.5	20150223-0015367	No	No	0.1125							
2/20/2015	Feb-15	259  DULING AVE	SINGLE FAMILY		MADISON	2/20/2015	2	Feb	55	2015	6	55000	55	20150225-0015953	No	No	0.055							
2/20/2015	Feb-15	232  JENNA LEE CIR	RESIDENTIAL CONDO		MADISON	2/20/2015	2	Feb	111.8	2015	6	111800	111.8	20150223-0015052	No	No	0.1118							
2/20/2015	Feb-15	165  ELLINGTON PL	RESIDENTIAL CONDO		MADISON	2/20/2015	2	Feb	75.6	2015	6	75600	75.6	20150223-0015479	No	No	0.0756							
2/20/2015	Feb-15	912  VIRGINIA AVE	SINGLE FAMILY		NASHVILLE	2/20/2015	2	Feb	116	2015	6	116000	116	20150223-0015572	No	No	0.116							
2/20/2015	Feb-15	1313  N 5TH ST	SINGLE FAMILY		NASHVILLE	2/20/2015	2	Feb	110	2015	6	110000	110	20150226-0016693	No	No	0.11							
2/20/2015	Feb-15	1301  SHELTON AVE	SINGLE FAMILY		NASHVILLE	2/20/2015	2	Feb	419.5	2015	6	419500	419.5	20150224-0015729	No	No	0.4195							
2/20/2015	Feb-15	1923  PINEHURST DR	SINGLE FAMILY		NASHVILLE	2/20/2015	2	Feb	165	2015	6	165000	165	20150225-0016037	No	No	0.165							
2/20/2015	Feb-15	1413  DOUGLAS AVE	SINGLE FAMILY		NASHVILLE	2/20/2015	2	Feb	308.5	2015	6	308500	308.5	20150225-0016040	No	No	0.3085							
2/20/2015	Feb-15	2050  COOPER LN	DUPLEX		NASHVILLE	2/20/2015	2	Feb	70	2015	6	70000	70	20150226-0016526	No	No	0.07							
2/20/2015	Feb-15	2050  COOPER LN	DUPLEX		NASHVILLE	2/20/2015	2	Feb	50	2015	6	50000	50	20150226-0016524	No	No	0.05							
2/20/2015	Feb-15	510  N 17TH ST	SINGLE FAMILY		NASHVILLE	2/20/2015	2	Feb	545	2015	6	545000	545	20150223-0015238	No	No	0.545							
2/20/2015	Feb-15	708  SKYVIEW DR	SINGLE FAMILY		NASHVILLE	2/20/2015	2	Feb	185	2015	6	185000	185	20150220-0014959	No	No	0.185							
2/20/2015	Feb-15	716 B  GROVES PARK RD	RESIDENTIAL CONDO		NASHVILLE	2/20/2015	2	Feb	323	2015	6	323000	323	20150224-0015909	No	No	0.323							
2/20/2015	Feb-15	919  S 13TH CT	SINGLE FAMILY		NASHVILLE	2/20/2015	2	Feb	85	2015	6	85000	85	20150225-0015959	No	No	0.085							
2/20/2015	Feb-15	117  WARREN DR	SINGLE FAMILY		OLD HICKORY	2/20/2015	2	Feb	119.9	2015	7	119900	119.9	20150220-0014899	No	No	0.1199							
2/20/2015	Feb-15	645  ATLANTA DR	SINGLE FAMILY		HERMITAGE	2/20/2015	2	Feb	145	2015	7	145000	145	20150226-0016838	No	No	0.145							
2/20/2015	Feb-15	3005  MELODY LN	SINGLE FAMILY		NASHVILLE	2/20/2015	2	Feb	223	2015	7	223000	223	20150223-0015308	No	No	0.223							
2/20/2015	Feb-15	2235  AUBREY CT	SINGLE FAMILY		NASHVILLE	2/20/2015	2	Feb	160	2015	7	160000	160	20150223-0015283	No	No	0.16							
2/20/2015	Feb-15	3009  GLENBORO DR	SINGLE FAMILY		HERMITAGE	2/20/2015	2	Feb	164.182	2015	7	164182	164.182	20150226-0016534	No	No	0.164182							
2/20/2015	Feb-15	4824  MYRA DR	SINGLE FAMILY		HERMITAGE	2/20/2015	2	Feb	240.9	2015	7	240900	240.9	20150224-0015761	No	No	0.2409							
2/20/2015	Feb-15	284  CLEARLAKE DR W	SINGLE FAMILY		NASHVILLE	2/20/2015	2	Feb	187.4	2015	8	187400	187.4	20150223-0015515	No	No	0.1874							
2/20/2015	Feb-15	4649  LONG BR	SINGLE FAMILY		ANTIOCH	2/20/2015	2	Feb	93.9	2015	8	93900	93.9	20150225-0016074	No	No	0.0939							
2/20/2015	Feb-15	5170  HICKORY HOLLOW PKWY	RESIDENTIAL CONDO	121	ANTIOCH	2/20/2015	2	Feb	105	2015	8	105000	105	20150226-0016502	No	No	0.105							
2/20/2015	Feb-15	312  GROVEDALE TRCE	SINGLE FAMILY		ANTIOCH	2/20/2015	2	Feb	200.115	2015	8	200115	200.115	20150223-0015523	No	No	0.200115							
2/20/2015	Feb-15	6829  HICKORY RIM CT	SINGLE FAMILY		ANTIOCH	2/20/2015	2	Feb	185	2015	8	185000	185	20150226-0016625	No	No	0.185							
2/20/2015	Feb-15	284  CLEARLAKE DR W	SINGLE FAMILY		NASHVILLE	2/20/2015	2	Feb	187.4	2015	8	187400	187.4	20150223-0015515	No	No	0.1874							
2/20/2015	Feb-15	4649  LONG BR	SINGLE FAMILY		ANTIOCH	2/20/2015	2	Feb	93.9	2015	8	93900	93.9	20150225-0016074	No	No	0.0939							
2/20/2015	Feb-15	5170  HICKORY HOLLOW PKWY	RESIDENTIAL CONDO	121	ANTIOCH	2/20/2015	2	Feb	105	2015	8	105000	105	20150226-0016502	No	No	0.105							
2/20/2015	Feb-15	312  GROVEDALE TRCE	SINGLE FAMILY		ANTIOCH	2/20/2015	2	Feb	200.115	2015	8	200115	200.115	20150223-0015523	No	No	0.200115							
2/20/2015	Feb-15	6829  HICKORY RIM CT	SINGLE FAMILY		ANTIOCH	2/20/2015	2	Feb	185	2015	8	185000	185	20150226-0016625	No	No	0.185							
2/20/2015	Feb-15	1350  ROSA L PARKS BLVD	RESIDENTIAL CONDO	350	NASHVILLE	2/20/2015	2	Feb	320	2015	9	320000	320	20150225-0016032	No	No	0.32							
2/20/2015	Feb-15	1022  1ST AVE N	RESIDENTIAL CONDO		NASHVILLE	2/20/2015	2	Feb	204.3	2015	9	204300	204.3	20150225-0016201	No	No	0.2043							
2/20/2015	Feb-15	906  MORRISON ST	SINGLE FAMILY		NASHVILLE	2/20/2015	2	Feb	114.5	2015	9	114500	114.5	20150225-0016232	No	No	0.1145							
2/20/2015	Feb-15	1212  LAUREL ST	RESIDENTIAL CONDO	1905	NASHVILLE	2/20/2015	2	Feb	599	2015	9	599000	599	20150223-0015565	No	No	0.599							
2/20/2015	Feb-15	1212  LAUREL ST	RESIDENTIAL CONDO	2014	NASHVILLE	2/20/2015	2	Feb	459	2015	9	459000	459	20150223-0015587	No	No	0.459							
2/20/2015	Feb-15	1212  LAUREL ST	RESIDENTIAL CONDO	2103	NASHVILLE	2/20/2015	2	Feb	517.861	2015	9	517861	517.861	20150223-0015583	No	No	0.517861							
2/23/2015	Feb-15	2197  NOLENSVILLE PIKE	RESIDENTIAL CONDO	310	NASHVILLE	2/23/2015	2	Feb	140	2015	1	140000	140	20150225-0016023	No	No	0.14							
2/23/2015	Feb-15	3715  NORMA DR	SINGLE FAMILY		NASHVILLE	2/23/2015	2	Feb	92.551	2015	1	92551	92.551	20150223-0015533	No	No	0.092551							
2/23/2015	Feb-15	212 A  WALLACE RD	DUPLEX		NASHVILLE	2/23/2015	2	Feb	91.5	2015	1	91500	91.5	20150226-0016429	No	No	0.0915							
2/23/2015	Feb-15	212 C  WALLACE RD	DUPLEX		NASHVILLE	2/23/2015	2	Feb	91.5	2015	1	91500	91.5	20150226-0016426	No	No	0.0915							
2/23/2015	Feb-15	406  RITCHIE DR	SINGLE FAMILY		NASHVILLE	2/23/2015	2	Feb	350	2015	1	350000	350	20150225-0015921	No	No	0.35							
2/23/2015	Feb-15	7007  LENOX VILLAGE DR	RESIDENTIAL CONDO	9	NASHVILLE	2/23/2015	2	Feb	126	2015	1	126000	126	20150225-0016207	No	No	0.126							
2/23/2015	Feb-15	252  CEDARMONT CIR	SINGLE FAMILY		NASHVILLE	2/23/2015	2	Feb	128.1	2015	1	128100	128.1	20150225-0016141	No	No	0.1281							
2/23/2015	Feb-15	7823  OAKFIELD GRV	SINGLE FAMILY		BRENTWOOD	2/23/2015	2	Feb	269	2015	1	269000	269	20150225-0016189	No	No	0.269							
2/23/2015	Feb-15	4902  IDAHO AVE	SINGLE FAMILY		NASHVILLE	2/23/2015	2	Feb	712.9	2015	2	712900	712.9	20150225-0016118	No	No	0.7129							
2/23/2015	Feb-15	1504  18TH AVE S	RESIDENTIAL CONDO	106	NASHVILLE	2/23/2015	2	Feb	181	2015	2	181000	181	20150225-0016027	No	No	0.181							
2/23/2015	Feb-15	233  CRAIGHEAD AVE	SINGLE FAMILY		NASHVILLE	2/23/2015	2	Feb	467.5	2015	2	467500	467.5	20150225-0016066	No	No	0.4675							
2/23/2015	Feb-15	6230  BRESSLYN RD	SINGLE FAMILY		NASHVILLE	2/23/2015	2	Feb	566	2015	2	566000	566	20150225-0016102	No	No	0.566							
2/23/2015	Feb-15	813  RUNNING DEER	RESIDENTIAL CONDO		NASHVILLE	2/23/2015	2	Feb	190	2015	2	190000	190	20150227-0016934	No	No	0.19							
2/23/2015	Feb-15	5925  TIMOTHY DR	SINGLE FAMILY		NASHVILLE	2/23/2015	2	Feb	1256	2015	2	1256000	1256	20150227-0017005	No	No	1.256							
2/23/2015	Feb-15	1038  40TH AVE N	SINGLE FAMILY		NASHVILLE	2/23/2015	2	Feb	40	2015	3	40000	40	20150227-0016978	No	No	0.04							
2/23/2015	Feb-15	1011  43RD AVE N	SINGLE FAMILY		NASHVILLE	2/23/2015	2	Feb	69.9	2015	3	69900	69.9	20150227-0017102	No	No	0.0699							
2/23/2015	Feb-15	4908  ILLINOIS AVE	SINGLE FAMILY		NASHVILLE	2/23/2015	2	Feb	145	2015	3	145000	145	20150225-0016295	No	No	0.145							
2/23/2015	Feb-15	1038  40TH AVE N	SINGLE FAMILY		NASHVILLE	2/23/2015	2	Feb	40	2015	3	40000	40	20150227-0016978	No	No	0.04							
2/23/2015	Feb-15	1011  43RD AVE N	SINGLE FAMILY		NASHVILLE	2/23/2015	2	Feb	69.9	2015	3	69900	69.9	20150227-0017102	No	No	0.0699							
2/23/2015	Feb-15	4908  ILLINOIS AVE	SINGLE FAMILY		NASHVILLE	2/23/2015	2	Feb	145	2015	3	145000	145	20150225-0016295	No	No	0.145							
2/23/2015	Feb-15	1219  SUNNYMEADE DR	SINGLE FAMILY		NASHVILLE	2/23/2015	2	Feb	202	2015	6	202000	202	20150225-0016254	No	No	0.202							
2/23/2015	Feb-15	520  NORTON AVE	SINGLE FAMILY		NASHVILLE	2/23/2015	2	Feb	100	2015	6	100000	100	20150225-0016289	No	No	0.1							
2/23/2015	Feb-15	917  PETWAY AVE	SINGLE FAMILY		NASHVILLE	2/23/2015	2	Feb	346.775	2015	6	346775	346.775	20150225-0016014	No	No	0.346775							
2/23/2015	Feb-15	908  W EASTLAND AVE	SINGLE FAMILY		NASHVILLE	2/23/2015	2	Feb	352	2015	6	352000	352	20150226-0016586	No	No	0.352							
2/23/2015	Feb-15	1424  STONER RDG	SINGLE FAMILY		HERMITAGE	2/23/2015	2	Feb	213.5	2015	7	213500	213.5	20150225-0016242	No	No	0.2135							
2/23/2015	Feb-15	559  LOCKWOOD DR	SINGLE FAMILY		NASHVILLE	2/23/2015	2	Feb	100	2015	7	100000	100	20150225-0016264	No	No	0.1							
2/23/2015	Feb-15	2033  HAWKS NEST DR	SINGLE FAMILY		HERMITAGE	2/23/2015	2	Feb	271.5	2015	8	271500	271.5	20150226-0016662	No	No	0.2715							
2/23/2015	Feb-15	2697  PARK DALE DR	SINGLE FAMILY		NASHVILLE	2/23/2015	2	Feb	103.5	2015	8	103500	103.5	20150226-0016521	No	No	0.1035							
2/23/2015	Feb-15	2033  HAWKS NEST DR	SINGLE FAMILY		HERMITAGE	2/23/2015	2	Feb	271.5	2015	8	271500	271.5	20150226-0016662	No	No	0.2715							
2/23/2015	Feb-15	2697  PARK DALE DR	SINGLE FAMILY		NASHVILLE	2/23/2015	2	Feb	103.5	2015	8	103500	103.5	20150226-0016521	No	No	0.1035							
2/23/2015	Feb-15	301  DEMONBREUN ST	RESIDENTIAL CONDO	707	NASHVILLE	2/23/2015	2	Feb	340	2015	9	340000	340	20150226-0016596	No	No	0.34							
2/24/2015	Feb-15	2702  HARTFORD DR	SINGLE FAMILY		NASHVILLE	2/24/2015	2	Feb	126.783	2015	1	126783	126.783	20150225-0016370	No	No	0.126783							
2/24/2015	Feb-15	335  DADE DR	SINGLE FAMILY		NASHVILLE	2/24/2015	2	Feb	67	2015	1	67000	67	20150226-0016467	No	No	0.067							
2/24/2015	Feb-15	8632  GAUPHIN PL	SINGLE FAMILY		NASHVILLE	2/24/2015	2	Feb	199.5	2015	1	199500	199.5	20150226-0016575	No	No	0.1995							
2/24/2015	Feb-15	6721  SUNNYWOOD DR	SINGLE FAMILY		NASHVILLE	2/24/2015	2	Feb	209.9	2015	1	209900	209.9	20150225-0016328	No	No	0.2099							
2/24/2015	Feb-15	472  HIGH POINT TER	SINGLE FAMILY		BRENTWOOD	2/24/2015	2	Feb	355	2015	1	355000	355	20150226-0016676	No	No	0.355							
2/24/2015	Feb-15	5717  MAUDINA AVE	SINGLE FAMILY		NASHVILLE	2/24/2015	2	Feb	194.8	2015	2	194800	194.8	20150225-0016103	No	No	0.1948							
2/24/2015	Feb-15	1024  9TH AVE S	SINGLE FAMILY		NASHVILLE	2/24/2015	2	Feb	194	2015	2	194000	194	20150226-0016448	No	No	0.194							
2/24/2015	Feb-15	3613  GENERAL BATE DR	SINGLE FAMILY		NASHVILLE	2/24/2015	2	Feb	337.75	2015	2	337750	337.75	20150225-0016061	No	No	0.33775							
2/24/2015	Feb-15	7506  OLD HARDING PIKE	SINGLE FAMILY		NASHVILLE	2/24/2015	2	Feb	218.5	2015	2	218500	218.5	20150226-0016435	No	No	0.2185							
2/24/2015	Feb-15	455  ANNEX AVE	SINGLE FAMILY		NASHVILLE	2/24/2015	2	Feb	211	2015	3	211000	211	20150225-0016255	No	No	0.211							
2/24/2015	Feb-15	4609 B  KENTUCKY AVE	RESIDENTIAL CONDO		NASHVILLE	2/24/2015	2	Feb	325	2015	3	325000	325	20150225-0016585	No	No	0.325							
2/24/2015	Feb-15	4512  GEORGIA AVE	SINGLE FAMILY		NASHVILLE	2/24/2015	2	Feb	270	2015	3	270000	270	20150227-0017024	No	No	0.27							
2/24/2015	Feb-15	455  ANNEX AVE	SINGLE FAMILY		NASHVILLE	2/24/2015	2	Feb	211	2015	3	211000	211	20150225-0016255	No	No	0.211							
2/24/2015	Feb-15	4609 B  KENTUCKY AVE	RESIDENTIAL CONDO		NASHVILLE	2/24/2015	2	Feb	325	2015	3	325000	325	20150225-0016585	No	No	0.325							
2/24/2015	Feb-15	4512  GEORGIA AVE	SINGLE FAMILY		NASHVILLE	2/24/2015	2	Feb	270	2015	3	270000	270	20150227-0017024	No	No	0.27							
2/24/2015	Feb-15	4824  GRINSTEAD PL	SINGLE FAMILY		NASHVILLE	2/24/2015	2	Feb	135	2015	6	135000	135	20150225-0016180	No	No	0.135							
2/24/2015	Feb-15	1537  LUTON ST	SINGLE FAMILY		NASHVILLE	2/24/2015	2	Feb	119	2015	6	119000	119	20150225-0016069	No	No	0.119							
2/24/2015	Feb-15	1709  LITTON AVE	SINGLE FAMILY		NASHVILLE	2/24/2015	2	Feb	207	2015	6	207000	207	20150227-0016974	No	No	0.207							
2/24/2015	Feb-15	1508  BOSCOBEL ST	SINGLE FAMILY		NASHVILLE	2/24/2015	2	Feb	190	2015	6	190000	190	20150226-0016583	No	No	0.19							
2/24/2015	Feb-15	2512  PARK GREEN LN	SINGLE FAMILY		OLD HICKORY	2/24/2015	2	Feb	155	2015	7	155000	155	20150226-0016563	No	No	0.155							
2/25/2015	Feb-15	4808  BRIARWOOD DR	SINGLE FAMILY		NASHVILLE	2/25/2015	2	Feb	385.888	2015	1	385888	385.888	20150227-0016912	No	No	0.385888							
2/25/2015	Feb-15	553  HUNTINGTON PKWY	SINGLE FAMILY		NASHVILLE	2/25/2015	2	Feb	224.9	2015	1	224900	224.9	20150227-0016987	No	No	0.2249							
2/25/2015	Feb-15	609  SUE DR	SINGLE FAMILY		ANTIOCH	2/25/2015	2	Feb	120	2015	1	120000	120	20150226-0016551	No	No	0.12							
2/25/2015	Feb-15	628  MONTE CARLO DR	SINGLE FAMILY		ANTIOCH	2/25/2015	2	Feb	189.9	2015	1	189900	189.9	20150225-0016252	No	No	0.1899							
2/25/2015	Feb-15	4516  GRANNY WHITE PIKE	SINGLE FAMILY		NASHVILLE	2/25/2015	2	Feb	375	2015	2	375000	375	20150226-0016552	No	No	0.375							
2/25/2015	Feb-15	904  CORAL RD	RESIDENTIAL CONDO		NASHVILLE	2/25/2015	2	Feb	773.45	2015	2	773450	773.45	20150227-0017014	No	No	0.77345							
2/25/2015	Feb-15	965  HARPETH BEND DR	SINGLE FAMILY		NASHVILLE	2/25/2015	2	Feb	183	2015	2	183000	183	20150227-0017046	No	No	0.183							
2/25/2015	Feb-15	100  BALLEROY DR	SINGLE FAMILY		BRENTWOOD	2/25/2015	2	Feb	1750	2015	2	1750000	1750	20150227-0017059	No	No	1.75							
2/25/2015	Feb-15	3720  HILLTOP LN	SINGLE FAMILY		NASHVILLE	2/25/2015	2	Feb	195	2015	6	195000	195	20150227-0017100	No	No	0.195							
2/25/2015	Feb-15	1414  SHELTON AVE	SINGLE FAMILY		NASHVILLE	2/25/2015	2	Feb	230	2015	6	230000	230	20150227-0017105	No	No	0.23							
2/25/2015	Feb-15	4500  HAWTHORN DR	SINGLE FAMILY		NASHVILLE	2/25/2015	2	Feb	207	2015	7	207000	207	20150226-0016553	No	No	0.207							
2/25/2015	Feb-15	3152  LAKE DR	SINGLE FAMILY		HERMITAGE	2/25/2015	2	Feb	182	2015	7	182000	182	20150227-0017076	No	No	0.182							
2/25/2015	Feb-15	3537  GREENWOOD DR	SINGLE FAMILY		HERMITAGE	2/25/2015	2	Feb	181.9	2015	7	181900	181.9	20150227-0017172	No	No	0.1819							
2/25/2015	Feb-15	1928  HAWKS NEST DR	SINGLE FAMILY		HERMITAGE	2/25/2015	2	Feb	270.5	2015	8	270500	270.5	20150227-0016944	No	No	0.2705							
2/25/2015	Feb-15	5572  DORY DR	SINGLE FAMILY		ANTIOCH	2/25/2015	2	Feb	157	2015	8	157000	157	20150226-0016788	No	No	0.157							
2/25/2015	Feb-15	1928  HAWKS NEST DR	SINGLE FAMILY		HERMITAGE	2/25/2015	2	Feb	270.5	2015	8	270500	270.5	20150227-0016944	No	No	0.2705							
2/25/2015	Feb-15	5572  DORY DR	SINGLE FAMILY		ANTIOCH	2/25/2015	2	Feb	157	2015	8	157000	157	20150226-0016788	No	No	0.157							
2/25/2015	Feb-15	914  1ST AVE N	RESIDENTIAL CONDO		NASHVILLE	2/25/2015	2	Feb	147	2015	9	147000	147	20150227-0017037	No	No	0.147							
2/26/2015	Feb-15	4324  SIGNAL HILL DR	SINGLE FAMILY		NASHVILLE	2/26/2015	2	Feb	986	2015	2	986000	986	20150227-0016955	No	No	0.986							
2/26/2015	Feb-15	1489  WOODMONT BLVD	SINGLE FAMILY		NASHVILLE	2/26/2015	2	Feb	390	2015	2	390000	390	20150227-0017004	No	No	0.39							
2/26/2015	Feb-15	1900  RICHARD JONES RD	RESIDENTIAL CONDO	R-6	NASHVILLE	2/26/2015	2	Feb	177	2015	2	177000	177	20150227-0017092	No	No	0.177							
2/26/2015	Feb-15	3606 B  WILBUR PL	RESIDENTIAL CONDO		NASHVILLE	2/26/2015	2	Feb	653	2015	2	653000	653	20150227-0017049	No	No	0.653							
2/26/2015	Feb-15	1212  ARDEE AVE	SINGLE FAMILY		NASHVILLE	2/26/2015	2	Feb	150	2015	6	150000	150	20150226-0016848	No	Yes	0.15							
2/26/2015	Feb-15	2324  RIVERSIDE DR	SINGLE FAMILY		NASHVILLE	2/26/2015	2	Feb	205	2015	6	205000	205	20150303-0018379	No	No	0.205							
2/26/2015	Feb-15	2416  VALE LN	SINGLE FAMILY		NASHVILLE	2/26/2015	2	Feb	150	2015	7	150000	150	20150227-0017074	No	No	0.15							
2/26/2015	Feb-15	2120  LEBANON PIKE	RESIDENTIAL CONDO	98	NASHVILLE	2/26/2015	2	Feb	125	2015	7	125000	125	20150227-0017067	No	No	0.125							
2/26/2015	Feb-15	1207  CHICKADEE CIR	RESIDENTIAL CONDO		HERMITAGE	2/26/2015	2	Feb	297	2015	8	297000	297	20150227-0017053	No	No	0.297							
2/26/2015	Feb-15	2929  HARBOR LIGHTS DR	SINGLE FAMILY		NASHVILLE	2/26/2015	2	Feb	176	2015	8	176000	176	20150227-0016855	No	No	0.176							
2/26/2015	Feb-15	820  DRESDEN CT	SINGLE FAMILY		ANTIOCH	2/26/2015	2	Feb	142	2015	8	142000	142	20150227-0017035	No	No	0.142							
2/26/2015	Feb-15	4521  SANDPIPER LN	SINGLE FAMILY		ANTIOCH	2/26/2015	2	Feb	189	2015	8	189000	189	20150227-0017167	No	No	0.189							
2/26/2015	Feb-15	1207  CHICKADEE CIR	RESIDENTIAL CONDO		HERMITAGE	2/26/2015	2	Feb	297	2015	8	297000	297	20150227-0017053	No	No	0.297							
2/26/2015	Feb-15	2929  HARBOR LIGHTS DR	SINGLE FAMILY		NASHVILLE	2/26/2015	2	Feb	176	2015	8	176000	176	20150227-0016855	No	No	0.176							
2/26/2015	Feb-15	820  DRESDEN CT	SINGLE FAMILY		ANTIOCH	2/26/2015	2	Feb	142	2015	8	142000	142	20150227-0017035	No	No	0.142							
2/26/2015	Feb-15	4521  SANDPIPER LN	SINGLE FAMILY		ANTIOCH	2/26/2015	2	Feb	189	2015	8	189000	189	20150227-0017167	No	No	0.189							
2/26/2015	Feb-15	1905  3RD AVE N	SINGLE FAMILY		NASHVILLE	2/26/2015	2	Feb	104.68	2015	9	104680	104.68	20150227-0016957	No	No	0.10468							
3/2/2015	Mar-15	320  WELCH RD	RESIDENTIAL CONDO	G-7	NASHVILLE	3/2/2015	3	Mar	27.5	2015	1	27500	27.5	20150306-0019522	No	No	0.0275							
3/2/2015	Mar-15	132  VALLEY GREEN DR	SINGLE FAMILY		ANTIOCH	3/2/2015	3	Mar	124	2015	1	124000	124	20150306-0019449	No	No	0.124							
3/2/2015	Mar-15	2  TODGERS CT	SINGLE FAMILY		BRENTWOOD	3/2/2015	3	Mar	305	2015	1	305000	305	20150306-0019644	No	No	0.305							
3/2/2015	Mar-15	6509  TURNBERRY WAY	SINGLE FAMILY		BRENTWOOD	3/2/2015	3	Mar	392	2015	1	392000	392	20150306-0019531	No	No	0.392							
3/2/2015	Mar-15	4968  ALEXIS DR	SINGLE FAMILY		ANTIOCH	3/2/2015	3	Mar	188.5	2015	1	188500	188.5	20150304-0018783	No	No	0.1885							
3/2/2015	Mar-15	2355  ALTERAS DR	SINGLE FAMILY		NASHVILLE	3/2/2015	3	Mar	200	2015	1	200000	200	20150304-0018876	No	No	0.2							
3/2/2015	Mar-15	5140  MORNINGWOOD LN	SINGLE FAMILY		ANTIOCH	3/2/2015	3	Mar	210	2015	1	210000	210	20150303-0018264	No	No	0.21							
3/2/2015	Mar-15	1423  WINDING CREEK DR	SINGLE FAMILY		NOLENSVILLE	3/2/2015	3	Mar	145	2015	1	145000	145	20150304-0019013	No	No	0.145							
3/2/2015	Mar-15	712  CENTERPOINT LN	RESIDENTIAL CONDO		NASHVILLE	3/2/2015	3	Mar	350.651	2015	2	350651	350.651	20150304-0018904	No	No	0.350651							
3/2/2015	Mar-15	718  26TH AVE N	SINGLE FAMILY		NASHVILLE	3/2/2015	3	Mar	50	2015	2	50000	50	20150304-0018839	No	No	0.05							
3/2/2015	Mar-15	3306  FELICIA ST	RESIDENTIAL CONDO		NASHVILLE	3/2/2015	3	Mar	250	2015	2	250000	250	20150303-0018218	No	No	0.25							
3/2/2015	Mar-15	3137  PARTHENON AVE	RESIDENTIAL CONDO		NASHVILLE	3/2/2015	3	Mar	173	2015	2	173000	173	20150304-0018848	No	No	0.173							
3/2/2015	Mar-15	2907  WOODLAWN DR	SINGLE FAMILY		NASHVILLE	3/2/2015	3	Mar	464.2	2015	2	464200	464.2	20150311-0020702	No	No	0.4642							
3/2/2015	Mar-15	2613  W KIRKWOOD AVE	SINGLE FAMILY		NASHVILLE	3/2/2015	3	Mar	359	2015	2	359000	359	20150304-0018858	No	No	0.359							
3/2/2015	Mar-15	4312  SUNNYBROOK DR	SINGLE FAMILY		NASHVILLE	3/2/2015	3	Mar	400	2015	2	400000	400	20150303-0018297	No	No	0.4							
3/2/2015	Mar-15	2102  OSAGE ST	SINGLE FAMILY		NASHVILLE	3/2/2015	3	Mar	40	2015	3	40000	40	20150317-0022800	No	No	0.04							
3/2/2015	Mar-15	1609  HEIMAN ST	SINGLE FAMILY		NASHVILLE	3/2/2015	3	Mar	46	2015	3	46000	46	20150309-0020145	No	No	0.046							
3/2/2015	Mar-15	5602 B  KENTUCKY AVE	SINGLE FAMILY		NASHVILLE	3/2/2015	3	Mar	324.9	2015	3	324900	324.9	20150302-0017864	No	No	0.3249							
