Date	Month	Channel	Owner	Zone	Sales Value	Cost of Sales	Price	Gross Profit	Indirect Costs	Operating Profit
11/25/2015	15-Nov	SINGLE FAMILY	6016  FIRELIGHT TRL 	8		186000	186			No
11/27/2015	15-Nov	SINGLE FAMILY	513  STEVENSON ST 	3		165000	165			No
11/27/2015	15-Nov	SINGLE FAMILY	3907  BONNAVISTA DR 	7		140000	140			No
11/30/2015	15-Nov	SINGLE FAMILY	3725  ELKINS AVE 	2		425000	425			No
11/30/2015	15-Nov	SINGLE FAMILY	4801  NEBRASKA AVE 	2		483200	483.2			No
11/30/2015	15-Nov	SINGLE FAMILY	115  39TH AVE N 	2		491500	491.5			No
11/30/2015	15-Nov	SINGLE FAMILY	3427  LOVE CIR 	2		476000	476			No
11/30/2015	15-Nov	SINGLE FAMILY	929  S DOUGLAS AVE 	2		412000	412			No
11/30/2015	15-Nov	SINGLE FAMILY	425  GLEN WEST DR 	2		1150000	1150			No
11/30/2015	15-Nov	SINGLE FAMILY	911  GILMORE AVE 	2		969900	969.9			No
11/30/2015	15-Nov	SINGLE FAMILY	905  HALCYON AVE 	2		410000	410			No
11/30/2015	15-Nov	SINGLE FAMILY	3529  PLEASANT VALLEY RD 	2		525000	525			No
11/30/2015	15-Nov	SINGLE FAMILY	6518  ROLLING FORK DR 	2		445000	445			No
11/30/2015	15-Nov	SINGLE FAMILY	184  CARNAVON PKWY 	2		370000	370			No
11/30/2015	15-Nov	SINGLE FAMILY	812  GLOUCESTER LN 	2		248500	248.5			No
11/30/2015	15-Nov	SINGLE FAMILY	1612  BROCKTON LN 	2		266600	266.6			No
11/30/2015	15-Nov	SINGLE FAMILY	441  BELLE POINTE DR 	2		259900	259.9			No
11/30/2015	15-Nov	SINGLE FAMILY	1179  TRAVELERS RIDGE DR 	2		1200000	1200			No
11/30/2015	15-Nov	SINGLE FAMILY	5951  TEMPLE RD 	2		286000	286			No
11/30/2015	15-Nov	SINGLE FAMILY	644  HARPETH KNOLL RD 	2		190000	190			No
11/30/2015	15-Nov	SINGLE FAMILY	2407  DOWLAN ST 	3		70000	70			No
11/30/2015	15-Nov	SINGLE FAMILY	88  TWIN ST 	3		249000	249			No
11/30/2015	15-Nov	SINGLE FAMILY	7676  CHARLOTTE PIKE 	3		257500	257.5			No
11/30/2015	15-Nov	SINGLE FAMILY	1421  BENDING RIVER DR 	3		218000	218			No
11/30/2015	15-Nov	SINGLE FAMILY	202  UTLEY DR 	5		150000	150			No
11/30/2015	15-Nov	SINGLE FAMILY	407  MONCRIEF AVE 	5		137500	137.5			No
11/30/2015	15-Nov	SINGLE FAMILY	4813  INDIAN SUMMER DR 	5		154000	154			No
11/30/2015	15-Nov	SINGLE FAMILY	1520  CONSTITUTION AVE 	5		218000	218			No
11/30/2015	15-Nov	SINGLE FAMILY	222  FOXBORO DR 	5		208000	208			No
11/30/2015	15-Nov	SINGLE FAMILY	357  NESBITT LN 	6		160000	160			No
11/30/2015	15-Nov	SINGLE FAMILY	210  BECKLEA DR 	6		124000	124			No
11/30/2015	15-Nov	SINGLE FAMILY	224  HICKORY ST 	6		80000	80			No
11/30/2015	15-Nov	SINGLE FAMILY	1015  S GRAYCROFT AVE 	6		155000	155			No
11/30/2015	15-Nov	SINGLE FAMILY	1677  CUMBERLAND STATION BLVD 	6		159000	159			No
11/30/2015	15-Nov	SINGLE FAMILY	227  CAPITOL VIEW AVE 	6		80945	80.945			No
11/30/2015	15-Nov	SINGLE FAMILY	161  HART LN 	6		117500	117.5			No
11/30/2015	15-Nov	SINGLE FAMILY	4131  EDWARDS AVE 	6		210000	210			No
11/30/2015	15-Nov	SINGLE FAMILY	816  GWYNN DR 	6		365000	365			No
11/30/2015	15-Nov	SINGLE FAMILY	3797  HILLTOP AVE 	6		264900	264.9			No
11/30/2015	15-Nov	SINGLE FAMILY	4024  MOSS ROSE DR 	6		430000	430			No
11/30/2015	15-Nov	SINGLE FAMILY	135  GORDON TER 	6		210000	210			No
11/30/2015	15-Nov	SINGLE FAMILY	508  WESLEY AVE 	6		54900	54.9			No
11/30/2015	15-Nov	SINGLE FAMILY	710  CHICKASAW AVE 	6		227000	227			No
11/30/2015	15-Nov	SINGLE FAMILY	1336 C  STAINBACK AVE 	6		315000	315			No
11/30/2015	15-Nov	SINGLE FAMILY	1404 B  LISCHEY AVE 	6		299900	299.9			No
11/30/2015	15-Nov	SINGLE FAMILY	1421  KIRKLAND AVE 	6		394000	394			No
11/30/2015	15-Nov	SINGLE FAMILY	103  MCKENNELL DR 	6		259900	259.9			No
11/30/2015	15-Nov	SINGLE FAMILY	1937  AVALON DR 	6		225000	225			No
11/30/2015	15-Nov	SINGLE FAMILY	1909  DEMARIUS DR 	6		229500	229.5			No
11/30/2015	15-Nov	SINGLE FAMILY	2407  ANDREW PL 	6		225000	225			No
11/30/2015	15-Nov	SINGLE FAMILY	1723  WELCOME LN 	6		282000	282			No
11/30/2015	15-Nov	SINGLE FAMILY	808  W GREENWOOD AVE 	6		95000	95			No
11/30/2015	15-Nov	SINGLE FAMILY	944  MCFERRIN AVE 	6		230000	230			No
11/30/2015	15-Nov	SINGLE FAMILY	612  RUDOLPH AVE 	6		325000	325			No
11/30/2015	15-Nov	SINGLE FAMILY	905  MITCHELL RD 	6		359900	359.9			No
11/30/2015	15-Nov	SINGLE FAMILY	510  S 11TH ST 	6		325500	325.5			No
11/30/2015	15-Nov	SINGLE FAMILY	855  ROSE PARK DR 	6		245000	245			No
11/30/2015	15-Nov	SINGLE FAMILY	1602  LONG AVE 	6		349900	349.9			No
11/30/2015	15-Nov	SINGLE FAMILY	1135  ALANDEE ST 	7		118000	118			No
11/30/2015	15-Nov	SINGLE FAMILY	2809  PENN MEADE DR 	7		130000	130			No
11/30/2015	15-Nov	SINGLE FAMILY	1208  OVERTON ST 	7		200000	200			No
11/30/2015	15-Nov	SINGLE FAMILY	101  BECKER AVE 	7		75000	75			No
11/30/2015	15-Nov	SINGLE FAMILY	9  HARBOR COVE DR 	7		1085000	1085			No
11/30/2015	15-Nov	SINGLE FAMILY	4143  LONGFELLOW DR 	7		212500	212.5			No
11/30/2015	15-Nov	SINGLE FAMILY	4211  SWEDEN DR 	7		155900	155.9			No
11/30/2015	15-Nov	SINGLE FAMILY	608  HIDDEN HILL DR 	7		111400	111.4			No
11/30/2015	15-Nov	SINGLE FAMILY	500  PINE VIEW CT 	7		159900	159.9			No
11/30/2015	15-Nov	SINGLE FAMILY	3521  GLENFALLS DR 	7		159000	159			No
11/30/2015	15-Nov	SINGLE FAMILY	5916  COLCHESTER DR 	7		155000	155			No
11/30/2015	15-Nov	SINGLE FAMILY	5812  AVALON CT 	7		180000	180			No
11/30/2015	15-Nov	SINGLE FAMILY	3223  CLOVERWOOD DR 	7		139998	139.998			No
11/30/2015	15-Nov	SINGLE FAMILY	1783  STONEWATER DR 	7		258575	258.575			No
11/30/2015	15-Nov	SINGLE FAMILY	1007  BRILEY PKWY 	8		106000	106			No
11/30/2015	15-Nov	SINGLE FAMILY	3469  HARBORWOOD CIR 	8		242900	242.9			No
11/30/2015	15-Nov	SINGLE FAMILY	2809  LAKESIDE MEADOWS CIR 	8		281020	281.02			No
11/30/2015	15-Nov	SINGLE FAMILY	2832  LAKESIDE MEADOWS CIR 	8		280638	280.638			No
11/30/2015	15-Nov	SINGLE FAMILY	561  RURAL HILL RD 	8		164800	164.8			No
11/30/2015	15-Nov	SINGLE FAMILY	4509  HUNTERS GREEN CIR 	8		169000	169			No
11/30/2015	15-Nov	SINGLE FAMILY	1120  REMMINGTON TRCE 	8		209000	209			No
11/30/2015	15-Nov	SINGLE FAMILY	3401  TIMBER TRL 	8		200000	200			No
11/30/2015	15-Nov	SINGLE FAMILY	3100  TOWNE VILLAGE RD 	8		95000	95			No
11/30/2015	15-Nov	SINGLE FAMILY	1009  ARCADIA CT 	8		135000	135			No
11/30/2015	15-Nov	SINGLE FAMILY	1209  CURRAN CT 	8		149900	149.9			No
11/30/2015	15-Nov	SINGLE FAMILY	6320  MT VIEW RD 	8		225000	225			No
11/30/2015	15-Nov	SINGLE FAMILY	101  CAMBRIDGE CLOSE 	8		229270	229.27			No
11/30/2015	15-Nov	SINGLE FAMILY	3404  CAINBROOK XING 	8		168435	168.435			No
11/30/2015	15-Nov	SINGLE FAMILY	1808  LAKEWOOD VILLAGE DR 	8		137000	137			No
11/30/2015	15-Nov	SINGLE FAMILY	4721  HICKORY WAY 	8		149000	149			No
12/1/2015	15-Dec	SINGLE FAMILY	3725  NEVADA AVE 	2		499900	499.9			No
12/1/2015	15-Dec	SINGLE FAMILY	208  CANTRELL AVE 	2		1395000	1395			No
12/1/2015	15-Dec	SINGLE FAMILY	1724  LINDEN AVE 	2		379000	379			No
12/1/2015	15-Dec	SINGLE FAMILY	1113  SUMMIT AVE 	2		295000	295			No
12/1/2015	15-Dec	SINGLE FAMILY	121  WESTHAMPTON PL 	2		3500000	3500			No
12/1/2015	15-Dec	SINGLE FAMILY	2307  OXFORD RD 	2		750000	750			No
12/1/2015	15-Dec	SINGLE FAMILY	1808  PRIMROSE AVE 	2		441350	441.35			No
12/1/2015	15-Dec	SINGLE FAMILY	105  WELLINGTON PARK CT 	2		750000	750			No
12/1/2015	15-Dec	SINGLE FAMILY	2013  GALBRAITH DR 	2		540000	540			No
12/1/2015	15-Dec	SINGLE FAMILY	4620  TARA DR 	2		561500	561.5			No
12/1/2015	15-Dec	SINGLE FAMILY	108  HARROW CT 	2		350000	350			No
12/1/2015	15-Dec	SINGLE FAMILY	5008  STONEMEADE DR 	2		310000	310			No
12/1/2015	15-Dec	SINGLE FAMILY	6304  FREEDOM DR 	3		155000	155			No
12/1/2015	15-Dec	SINGLE FAMILY	7447  HUNTWICK TRL 	3		257000	257			No
12/1/2015	15-Dec	SINGLE FAMILY	1609  FALL DR 	5		158000	158			No
12/1/2015	15-Dec	SINGLE FAMILY	1016  NEW PROVIDENCE PASS 	6		60000	60			No
12/1/2015	15-Dec	SINGLE FAMILY	2937  STANWYCK DR 	6		150000	150			No
12/1/2015	15-Dec	SINGLE FAMILY	4927  LOG CABIN RD 	6		125000	125			No
12/1/2015	15-Dec	SINGLE FAMILY	716  WARD ST 	6		110000	110			No
12/1/2015	15-Dec	SINGLE FAMILY	2004  PIEDMONT AVE 	6		175000	175			No
12/1/2015	15-Dec	SINGLE FAMILY	710  MCFERRIN AVE 	6		144000	144			No
12/1/2015	15-Dec	SINGLE FAMILY	2414  PAFFORD DR 	6		208000	208			No
12/1/2015	15-Dec	SINGLE FAMILY	2705  NOONAN DR 	6		235000	235			No
12/1/2015	15-Dec	SINGLE FAMILY	912  HADLEY AVE 	7		144000	144			No
12/1/2015	15-Dec	SINGLE FAMILY	223  GRAYLYNN DR 	7		139900	139.9			No
12/1/2015	15-Dec	SINGLE FAMILY	1320  SATURN DR 	8		80000	80			No
12/1/2015	15-Dec	SINGLE FAMILY	1906  WILD OAKS CT 	8		167672	167.672			No
12/1/2015	15-Dec	SINGLE FAMILY	3928  PEPPERWOOD DR 	8		145000	145			No
12/2/2015	15-Dec	SINGLE FAMILY	1506  ELMWOOD AVE 	2		595000	595			No
12/2/2015	15-Dec	SINGLE FAMILY	1301  SCARCROFT LN 	2		240500	240.5			No
12/2/2015	15-Dec	SINGLE FAMILY	1632  BROCKTON LN 	2		267330	267.33			No
12/2/2015	15-Dec	SINGLE FAMILY	1009  CHATEAU VALLEY CT 	4		165000	165			No
12/2/2015	15-Dec	SINGLE FAMILY	829  BIXLER AVE 	6		160100	160.1			No
12/2/2015	15-Dec	SINGLE FAMILY	109  KIOWA TRL 	6		161000	161			No
12/2/2015	15-Dec	SINGLE FAMILY	1303  PLYMOUTH AVE 	6		314000	314			No
12/2/2015	15-Dec	SINGLE FAMILY	2516  FLAMINGO DR 	6		67500	67.5			No
12/2/2015	15-Dec	SINGLE FAMILY	1210  N 2ND ST 	6		235000	235			No
12/2/2015	15-Dec	SINGLE FAMILY	1205 B  CHESTER AVE 	6		389000	389			No
12/2/2015	15-Dec	SINGLE FAMILY	680  GRANWOOD BLVD 	7		208000	208			No
12/2/2015	15-Dec	SINGLE FAMILY	2862  MCGAVOCK PIKE 	7		335686	335.686			No
12/2/2015	15-Dec	SINGLE FAMILY	2640  SOMERSET DR 	8		120000	120			No
12/2/2015	15-Dec	SINGLE FAMILY	2576  TREETOP DR 	8		180000	180			No
12/2/2015	15-Dec	SINGLE FAMILY	4924  ELLEN WAY 	8		145250	145.25			No
12/2/2015	15-Dec	SINGLE FAMILY	1908  WILD OAKS CT 	8		171900	171.9			No
12/3/2015	15-Dec	SINGLE FAMILY	6728  RODNEY CT 	2		329000	329			No
12/3/2015	15-Dec	SINGLE FAMILY	613  CHERRY GROVE PT 	4		374900	374.9			No
12/3/2015	15-Dec	SINGLE FAMILY	201  DORA DR 	5		450000	450			No
12/3/2015	15-Dec	SINGLE FAMILY	909  APPLE VALLEY RD 	6		136000	136			No
12/3/2015	15-Dec	SINGLE FAMILY	916  WOODS LAKE DR 	6		169500	169.5			No
12/3/2015	15-Dec	SINGLE FAMILY	131  RIO VISTA DR 	6		130000	130			No
12/3/2015	15-Dec	SINGLE FAMILY	307  EDWIN ST 	6		230000	230			No
12/3/2015	15-Dec	SINGLE FAMILY	1010  GRANADA CT 	6		449900	449.9			No
12/3/2015	15-Dec	SINGLE FAMILY	1602  FATHERLAND ST 	6		525000	525			No
12/3/2015	15-Dec	SINGLE FAMILY	1701  EASTSIDE AVE 	6		284000	284			No
12/3/2015	15-Dec	SINGLE FAMILY	3207  LAKESHORE DR 	7		1125000	1125			No
12/3/2015	15-Dec	SINGLE FAMILY	4304  OAKCREST LN 	7		244500	244.5			No
12/3/2015	15-Dec	SINGLE FAMILY	5617  CHESTNUTWOOD TRL 	8		225000	225			No
12/3/2015	15-Dec	SINGLE FAMILY	1909  SEASONS LAKE CT 	8		179000	179			No
12/3/2015	15-Dec	SINGLE FAMILY	5349  SUNNYVALE DR 	8		150000	150			No
12/4/2015	15-Dec	SINGLE FAMILY	503  W HILLWOOD DR 	2		1300000	1300			No
12/4/2015	15-Dec	SINGLE FAMILY	3717  CENTRAL AVE 	2		800000	800			No
12/4/2015	15-Dec	SINGLE FAMILY	3609  CALDWELL CT 	2		825000	825			No
12/4/2015	15-Dec	SINGLE FAMILY	223  NEW SAWYER BROWN RD 	2		216000	216			No
12/4/2015	15-Dec	SINGLE FAMILY	4242  LINDAWOOD DR 	2		675000	675			No
12/4/2015	15-Dec	SINGLE FAMILY	1700  BONNER AVE 	2		510000	510			No
12/4/2015	15-Dec	SINGLE FAMILY	 	2		525000	525			No
12/4/2015	15-Dec	SINGLE FAMILY	1644  BROCKTON LN 	2		70648	70.648			No
12/4/2015	15-Dec	SINGLE FAMILY	304  STONEHINDGE WAY 	2		354900	354.9			No
12/4/2015	15-Dec	SINGLE FAMILY	6349  SWEETGUM LN 	2		285000	285			No
12/4/2015	15-Dec	SINGLE FAMILY	1710  12TH AVE N 	3		55000	55			No
12/4/2015	15-Dec	SINGLE FAMILY	1633  12TH AVE N 	3		267100	267.1			No
12/4/2015	15-Dec	SINGLE FAMILY	1815  HEIMAN ST 	3		82000	82			No
12/4/2015	15-Dec	SINGLE FAMILY	5412  ILLINOIS AVE 	3		140000	140			No
12/4/2015	15-Dec	SINGLE FAMILY	7532  WOODSTREAM DR 	3		347000	347			No
12/4/2015	15-Dec	SINGLE FAMILY	7444  RIVERLAND DR 	3		275000	275			No
12/4/2015	15-Dec	SINGLE FAMILY	4060  FAIRMEADE DR 	4		153900	153.9			No
12/4/2015	15-Dec	SINGLE FAMILY	736  VANDERHORST DR 	4		106000	106			No
12/4/2015	15-Dec	SINGLE FAMILY	4016  FAIRVIEW DR 	4		46000	46			No
12/4/2015	15-Dec	SINGLE FAMILY	1716  WINDOVER DR 	4		250000	250			No
12/4/2015	15-Dec	SINGLE FAMILY	3223  W HAMILTON AVE 	4		115000	115			No
12/4/2015	15-Dec	SINGLE FAMILY	2846  HYDES FERRY RD 	4		120000	120			No
12/4/2015	15-Dec	SINGLE FAMILY	119  MYERS ST 	5		134750	134.75			No
12/4/2015	15-Dec	SINGLE FAMILY	208  FRIENDSHIP DR 	6		143900	143.9			No
12/4/2015	15-Dec	SINGLE FAMILY	1411  PIERCE RD 	6		50000	50			No
12/4/2015	15-Dec	SINGLE FAMILY	326  MAPLE ST 	6		75000	75			No
12/4/2015	15-Dec	SINGLE FAMILY	1660  CUMBERLAND STATION BLVD 	6		150000	150			No
12/4/2015	15-Dec	SINGLE FAMILY	2516  FLAMINGO DR 	6		101500	101.5			No
12/4/2015	15-Dec	SINGLE FAMILY	1912  PIEDMONT AVE 	6		220000	220			No
12/4/2015	15-Dec	SINGLE FAMILY	332  VAUGHN ST 	6		425000	425			No
12/4/2015	15-Dec	SINGLE FAMILY	716  POWERS AVE 	6		205000	205			No
12/4/2015	15-Dec	SINGLE FAMILY	201  WARREN CT 	7		249900	249.9			No
12/4/2015	15-Dec	SINGLE FAMILY	3377  CAIN HARBOR DR 	7		198000	198			No
12/4/2015	15-Dec	SINGLE FAMILY	1013  WILLIAMS WAY 	7		415000	415			No
12/4/2015	15-Dec	SINGLE FAMILY	810  S CHESTNUT CT 	7		184000	184			No
12/4/2015	15-Dec	SINGLE FAMILY	920  CHASE BLVD 	7		180000	180			No
12/4/2015	15-Dec	SINGLE FAMILY	1001  TULIP BLOSSOM DR 	7		259900	259.9			No
12/4/2015	15-Dec	SINGLE FAMILY	4812  MEDALIST CIR 	7		336785	336.785			No
12/4/2015	15-Dec	SINGLE FAMILY	2896  LYNCREST DR 	7		100000	100			No
12/4/2015	15-Dec	SINGLE FAMILY	709  ELISSA DR 	8		155990	155.99			No
12/4/2015	15-Dec	SINGLE FAMILY	1212  AINLAY DR 	8		135000	135			No
12/4/2015	15-Dec	SINGLE FAMILY	1327  KERMIT DR 	8		82000	82			No
12/4/2015	15-Dec	SINGLE FAMILY	3749  PRIEST LAKE DR 	8		177500	177.5			No
12/4/2015	15-Dec	SINGLE FAMILY	2440  RYCHEN DR 	8		131450	131.45			No
12/4/2015	15-Dec	SINGLE FAMILY	301  EDENFIELD CT 	8		203000	203			No
12/4/2015	15-Dec	SINGLE FAMILY	6497  PADDINGTON WAY 	8		237677	237.677			No
12/4/2015	15-Dec	SINGLE FAMILY	804  WINCHESTER CLOSE 	8		170000	170			No
12/4/2015	15-Dec	SINGLE FAMILY	736  POST OAK DR 	8		137500	137.5			No
12/5/2015	15-Dec	SINGLE FAMILY	523  CONTINENTAL DR 	3		235000	235			No
12/6/2015	15-Dec	SINGLE FAMILY	125  PAGE RD 	2		1500000	1500			No
12/7/2015	15-Dec	SINGLE FAMILY	 	2		315000	315			No
12/7/2015	15-Dec	SINGLE FAMILY	744  GREELEY DR 	2		700000	700			No
12/7/2015	15-Dec	SINGLE FAMILY	315  GUN CLUB RD 	2		530000	530			No
12/7/2015	15-Dec	SINGLE FAMILY	115  W TYNE DR 	2		519940	519.94			No
12/7/2015	15-Dec	SINGLE FAMILY	105  RUSHING BROOK CIR 	2		317000	317			No
12/7/2015	15-Dec	SINGLE FAMILY	5008  TRACEWAY DR 	2		406000	406			No
12/7/2015	15-Dec	SINGLE FAMILY	412  PARMLEY LN 	4		197580	197.58			No
12/7/2015	15-Dec	SINGLE FAMILY	2812  RED CLOVER CT 	4		241190	241.19			No
12/7/2015	15-Dec	SINGLE FAMILY	3222  CURTIS ST 	4		215000	215			No
12/7/2015	15-Dec	SINGLE FAMILY	1210  RICHMOND DR 	6		422900	422.9			No
12/7/2015	15-Dec	SINGLE FAMILY	910  MAYNOR AVE 	6		62000	62			No
12/7/2015	15-Dec	SINGLE FAMILY	1624  RIVERSIDE DR 	6		253000	253			No
12/7/2015	15-Dec	SINGLE FAMILY	330  VAUGHN ST 	6		315000	315			No
12/7/2015	15-Dec	SINGLE FAMILY	115  SCOTT AVE 	6		249900	249.9			No
12/7/2015	15-Dec	SINGLE FAMILY	1511  RUSSELL ST 	6		419000	419			No
12/7/2015	15-Dec	SINGLE FAMILY	827  ROSE PARK DR 	6		250000	250			No
12/7/2015	15-Dec	SINGLE FAMILY	101  CHERRY BRANCH LN 	7		1700000	1700			No
12/7/2015	15-Dec	SINGLE FAMILY	2643  WESTERN HILLS DR 	7		190000	190			No
12/7/2015	15-Dec	SINGLE FAMILY	403  BONNAWOOD DR 	7		160000	160			No
12/7/2015	15-Dec	SINGLE FAMILY	309  LORNA DR 	7		192000	192			No
12/7/2015	15-Dec	SINGLE FAMILY	1791  STONEWATER DR 	7		282880	282.88			No
12/7/2015	15-Dec	SINGLE FAMILY	5231  NEW JOHN HAGAR RD 	8		280000	280			No
12/7/2015	15-Dec	SINGLE FAMILY	1840  BUNTINGWAY DR 	8		335000	335			No
12/7/2015	15-Dec	SINGLE FAMILY	2912  BLACKWOOD DR 	8		164000	164			No
12/7/2015	15-Dec	SINGLE FAMILY	2775  COUCHVILLE PIKE 	8		37000	37			No
12/7/2015	15-Dec	SINGLE FAMILY	2709  STORMLIGHT CT N 	8		144900	144.9			No
12/7/2015	15-Dec	SINGLE FAMILY	516  BARCLAY SQUARE CT 	8		99900	99.9			No
12/7/2015	15-Dec	SINGLE FAMILY	3313  MILBRIDGE DR 	8		180000	180			No
12/7/2015	15-Dec	SINGLE FAMILY	3953  PEPPERWOOD DR 	8		149900	149.9			No
12/8/2015	15-Dec	SINGLE FAMILY	877  BRESSLYN RD 	2		330000	330			No
12/8/2015	15-Dec	SINGLE FAMILY	4501  WYOMING AVE 	2		375000	375			No
12/8/2015	15-Dec	SINGLE FAMILY	5629  KNOB RD 	2		340000	340			No
12/8/2015	15-Dec	SINGLE FAMILY	2308  ST LOUIS ST 	3		110000	110			No
12/8/2015	15-Dec	SINGLE FAMILY	5812  MORROW RD 	3		180000	180			No
12/8/2015	15-Dec	SINGLE FAMILY	213  HARPETH VALLEY RD 	3		225000	225			No
12/8/2015	15-Dec	SINGLE FAMILY	364  PARMLEY LN 	4		245235	245.235			No
12/8/2015	15-Dec	SINGLE FAMILY	3602  W HAMILTON RD 	4		65500	65.5			No
12/8/2015	15-Dec	SINGLE FAMILY	1725  HUDSON RD 	6		90000	90			No
12/8/2015	15-Dec	SINGLE FAMILY	1413  MONETTA AVE 	6		182000	182			No
12/8/2015	15-Dec	SINGLE FAMILY	1419  HOLLY ST 	6		640000	640			No
12/8/2015	15-Dec	SINGLE FAMILY	137  DEKEWOOD DR 	7		370000	370			No
12/8/2015	15-Dec	SINGLE FAMILY	8314  LUREE LN 	7		140000	140			No
12/8/2015	15-Dec	SINGLE FAMILY	2000  STROMBURY DR 	7		204500	204.5			No
12/8/2015	15-Dec	SINGLE FAMILY	513  WANDA DR 	7		161000	161			No
12/8/2015	15-Dec	SINGLE FAMILY	2928  TWIN LAWN DR 	7		136000	136			No
12/8/2015	15-Dec	SINGLE FAMILY	3109  DEERCREEK TRL S 	8		164700	164.7			No
12/8/2015	15-Dec	SINGLE FAMILY	540  PICCADILLY ROW 	8		138000	138			No
12/8/2015	15-Dec	SINGLE FAMILY	617  FOREST POINTE PL 	8		175000	175			No
12/9/2015	15-Dec	SINGLE FAMILY	929  GALE LN 	2		720000	720			No
12/9/2015	15-Dec	SINGLE FAMILY	1652  BROCKTON LN 	2		267030	267.03			No
12/9/2015	15-Dec	SINGLE FAMILY	407  HITT LN 	5		135000	135			No
12/9/2015	15-Dec	SINGLE FAMILY	207  GREEN ACRES CT 	5		221000	221			No
12/9/2015	15-Dec	SINGLE FAMILY	899  ELVIRA AVE 	6		210000	210			No
12/9/2015	15-Dec	SINGLE FAMILY	2616  NELDIA CT 	6		170000	170			No
12/9/2015	15-Dec	SINGLE FAMILY	2302  BURNS ST 	6		190000	190			No
12/9/2015	15-Dec	SINGLE FAMILY	515  S 10TH ST 	6		185000	185			No
12/9/2015	15-Dec	SINGLE FAMILY	1309  SHELBY AVE 	6		163000	163			No
12/9/2015	15-Dec	SINGLE FAMILY	1215  CUNNINGHAM ST 	7		145000	145			No
12/9/2015	15-Dec	SINGLE FAMILY	2816  WHITEBIRCH DR 	7		298500	298.5			No
12/10/2015	15-Dec	SINGLE FAMILY	1022  WADE AVE 	2		321000	321			No
12/10/2015	15-Dec	SINGLE FAMILY	927  RODNEY DR 	2		308000	308			No
12/10/2015	15-Dec	SINGLE FAMILY	2907  OAKLAND AVE 	2		729900	729.9			No
12/10/2015	15-Dec	SINGLE FAMILY	129  GILMAN AVE 	2		558000	558			No
12/10/2015	15-Dec	SINGLE FAMILY	1021  MORRISEY CT 	2		345000	345			No
12/10/2015	15-Dec	SINGLE FAMILY	5211  FRANKLIN PIKE 	2		625000	625			No
12/10/2015	15-Dec	SINGLE FAMILY	1620  23RD AVE N 	3		98900	98.9			No
12/10/2015	15-Dec	SINGLE FAMILY	1707  12TH AVE N 	3		235000	235			No
12/10/2015	15-Dec	SINGLE FAMILY	908  BORDEAUX PL 	4		247406	247.406			No
12/10/2015	15-Dec	SINGLE FAMILY	808  TUCKAHOE DR 	5		187496	187.496			No
12/10/2015	15-Dec	SINGLE FAMILY	1933  NANCY BETH LN 	6		280000	280			No
12/10/2015	15-Dec	SINGLE FAMILY	1016  NEW PROVIDENCE PASS 	6		71250	71.25			No
12/10/2015	15-Dec	SINGLE FAMILY	317 A  EDWIN ST 	6		326486	326.486			No
12/10/2015	15-Dec	SINGLE FAMILY	3931  IVY DR 	6		175000	175			No
12/10/2015	15-Dec	SINGLE FAMILY	1518  WENDELL AVE 	6		200000	200			No
12/10/2015	15-Dec	SINGLE FAMILY	2712  MAILAN DR 	6		200000	200			No
12/10/2015	15-Dec	SINGLE FAMILY	310  S 7TH ST 	6		390000	390			No
12/10/2015	15-Dec	SINGLE FAMILY	923  GRANADA AVE 	6		155000	155			No
12/10/2015	15-Dec	SINGLE FAMILY	1110  CAMPBELL ST 	6		300000	300			No
12/10/2015	15-Dec	SINGLE FAMILY	1200  FATHERLAND ST 	6		200000	200			No
12/10/2015	15-Dec	SINGLE FAMILY	612  S 14TH ST 	6		450900	450.9			No
12/10/2015	15-Dec	SINGLE FAMILY	2801  GAYWINDS CT 	7		100000	100			No
12/10/2015	15-Dec	SINGLE FAMILY	4861  BIG HORN DR 	7		182000	182			No
12/10/2015	15-Dec	SINGLE FAMILY	2015  BROOKVIEW DR 	7		185000	185			No
12/10/2015	15-Dec	SINGLE FAMILY	523  OLD LEBANON DIRT RD 	7		179900	179.9			No
12/10/2015	15-Dec	SINGLE FAMILY	6017  CORTEZ CT 	7		139000	139			No
12/10/2015	15-Dec	SINGLE FAMILY	2631  EMERY DR 	7		174000	174			No
12/10/2015	15-Dec	SINGLE FAMILY	2910  TEAKWOOD DR 	7		159900	159.9			No
12/10/2015	15-Dec	SINGLE FAMILY	913  NORWALK DR 	8		209900	209.9			No
12/10/2015	15-Dec	SINGLE FAMILY	2841  LAKESIDE MEADOWS CIR 	8		267477	267.477			No
12/10/2015	15-Dec	SINGLE FAMILY	1820  HILLPOINT CIR 	8		176445	176.445			No
12/11/2015	15-Dec	SINGLE FAMILY	5637  MEADOWCREST LN 	2		236750	236.75			No
12/11/2015	15-Dec	SINGLE FAMILY	4020  COLORADO AVE 	2		755000	755			No
12/11/2015	15-Dec	SINGLE FAMILY	4500  PRICE CIRCLE RD 	2		510000	510			No
12/11/2015	15-Dec	SINGLE FAMILY	3168  PARTHENON AVE 	2		450000	450			No
12/11/2015	15-Dec	SINGLE FAMILY	1910  BEECHWOOD AVE 	2		759000	759			No
12/11/2015	15-Dec	SINGLE FAMILY	7056  STILL SPRING HOLLOW DR 	2		290000	290			No
12/11/2015	15-Dec	SINGLE FAMILY	4405  HARDING PL 	2		540000	540			No
