Zone	Parcel ID	Land Use	Property Address	Suite/ Condo   #	Property City	Sale Date	Sale Month	Month	Sale Day	sale year	date	value	Sale Group	Legal Reference	Sold As Vacant	Multiple Parcels Involved in Sale
2	092 09 0I 001.00	RESIDENTIAL CONDO	3302 A  FELICIA ST		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	530000		20151125-0119465	No	No
2	092 13 0 191.00	DUPLEX	3408  ELKINS AVE		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	249000		20151123-0118423	No	No
2	103 12 0 153.00	SINGLE FAMILY	221  MOCKINGBIRD RD		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	1350000		20151123-0118549	No	No
2	103 12 0I 001.00	RESIDENTIAL CONDO	113 A  MAYFAIR RD		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	620000		20151123-0118644	No	No
2	104 12 0 137.00	SINGLE FAMILY	1926  20TH AVE S		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	575000		20151123-0118767	No	No
2	105 10 0G 001.00	RESIDENTIAL CONDO	1814 A  ELLIOTT AVE		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	499900		20151125-0119922	No	No
2	105 10 0J 012.00	RESIDENTIAL CONDO	1815  RIDLEY BLVD	12	NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	382500		20151123-0118578	No	No
2	116 03 0A 044.00	RESIDENTIAL CONDO	4505  HARDING PIKE	41E	NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	213000		20151123-0118696	No	No
2	116 06 0 038.00	SINGLE FAMILY	112  BONAVENTURE PL		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	1100000		20151201-0120888	No	No
2	117 03 0A 047.00	RESIDENTIAL CONDO	3000  HILLSBORO PIKE	47	NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	249900		20151125-0119916	No	No
2	117 07 0B 205.00	RESIDENTIAL CONDO	3182  HILLSBORO PIKE		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	232750		20151124-0118972	No	No
2	117 07 0C 105.00	RESIDENTIAL CONDO	105  HAMPTON PL		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	330000		20151124-0118965	No	No
2	117 08 0 044.00	SINGLE FAMILY	3011  OAKLAND AVE		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	395000		20151123-0118741	No	No
2	117 15 0A 159.00	RESIDENTIAL CONDO	1900  RICHARD JONES RD	Q-3	NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	172500		20151124-0119068	No	No
2	117 15 0A 160.00	RESIDENTIAL CONDO	1900  RICHARD JONES RD	Q-4	NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	172500		20151124-0119143	No	No
2	117 15 3C 002.00	RESIDENTIAL CONDO	4105 B  ORIOLE PL		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	665000		20151125-0119436	No	No
2	118 01 0 198.00	SINGLE FAMILY	1001  GILMORE AVE		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	699500		20151125-0119935	No	No
2	128 10 0 254.00	SINGLE FAMILY	7809  DAN KESTNER CT		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	270000		20151124-0119145	No	No
2	128 13 0A 322.00	RESIDENTIAL CONDO	322  WESTFIELD DR		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	150000		20151125-0119977	No	No
2	128 15 0B 211.00	RESIDENTIAL CONDO	211  POST CREEK RD		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	136000		20151130-0120773	No	No
2	131 02 0D 010.00	RESIDENTIAL CONDO	4204  HILLSBORO PIKE	110	NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	336000		20151123-0118566	No	No
2	131 02 2D 001.00	RESIDENTIAL CONDO	1935  KIMBARK DR		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	614900		20151125-0119937	No	No
2	131 06 0E 308.00	RESIDENTIAL CONDO	308  BOXMERE PL		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	272000		20151124-0119223	No	No
2	131 08 0D 103.00	RESIDENTIAL CONDO	103  PARK GLN		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	391000		20151125-0119799	No	No
2	141 05 0A 525.00	SINGLE FAMILY	2013  LEEDS LN		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	266025		20151124-0119131	No	No
2	141 06 0D 085.00	RESIDENTIAL CONDO	3293  HARPETH SPRINGS DR		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	165000		20151123-0118569	No	No
2	142 16 0A 013.00	SINGLE FAMILY	704  BURLEIGH CT		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	381000		20151123-0118709	No	No
2	142 16 0A 099.00	SINGLE FAMILY	1505  DAVENTRY CT		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	390000		20151125-0119941	No	No
2	145 00 0 160.00	SINGLE FAMILY	5261  GRANNY WHITE TRCE		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	1300000		20151125-0119422	No	No
3	081 06 0 391.00	SINGLE FAMILY	2403  SEIFRIED ST		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	42126		20151123-0118484	No	No
3	081 06 0A 020.00	SINGLE FAMILY	1917  28TH AVE N		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	191000		20151124-0118962	No	No
3	081 11 0 492.00	SINGLE FAMILY	1722  ARTHUR AVE		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	340000		20151125-0119449	No	No
4	059 15 0A 139.00	SINGLE FAMILY	944  BORDEAUX PL		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	247990		20151124-0119029	No	No
4	070 13 0 063.00	RESIDENTIAL COMBO/MISC	2136  BUENA VISTA PIKE		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	23000		20151123-0118785	No	No
5	018 11 0 024.00	SINGLE FAMILY	504  UTLEY DR		GOODLETTSVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	196000		20151124-0119293	No	No
5	033 13 0A 041.00	SINGLE FAMILY	908  HIDDEN SPRINGS DR		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	240000		20151123-0118623	No	No
5	051 01 0 028.00	SINGLE FAMILY	806  DUE WEST AVE N		MADISON	11/20/2015	11	Nov	20	2015	11/20/2015	45000		20151130-0120217	No	No
6	043 13 0A 026.00	RESIDENTIAL CONDO	323  FOREST PARK RD	2-Feb	MADISON	11/20/2015	11	Nov	20	2015	11/20/2015	15000		20151123-0118596	No	No
6	043 14 0B 039.00	SINGLE FAMILY	2024  LOMBARDIA LN		MADISON	11/20/2015	11	Nov	20	2015	11/20/2015	138500		20151123-0118691	No	No
6	052 12 0 031.00	SINGLE FAMILY	713  NIX PASS		MADISON	11/20/2015	11	Nov	20	2015	11/20/2015	153000		20151124-0118987	No	No
6	052 12 0 109.00	SINGLE FAMILY	1253  SHAWNEE RD		MADISON	11/20/2015	11	Nov	20	2015	11/20/2015	155000		20151124-0119237	No	No
6	061 03 0 045.00	SINGLE FAMILY	4615  GRINSTEAD PL		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	235900		20151123-0118466	No	No
6	062 04 0 003.00	SINGLE FAMILY	805  EVERGREEN TRL		MADISON	11/20/2015	11	Nov	20	2015	11/20/2015	136000		20151124-0119047	No	No
6	071 04 0 250.00	SINGLE FAMILY	2505  BETHWOOD DR		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	157000		20151125-0119611	No	No
6	071 11 0 115.00	SINGLE FAMILY	321  MARSHALL ST		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	126000		20151124-0119049	No	No
6	071 12 0 147.00	SINGLE FAMILY	917  CHICKASAW AVE		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	217250		20151124-0118992	No	No
6	071 15 0 531.00	SINGLE FAMILY	1404 C  LISCHEY AVE		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	303000		20151203-0121881	No	No
6	072 03 0 354.00	SINGLE FAMILY	1146  SHELTON AVE		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	334000		20151125-0119420	No	No
6	072 09 0W 001.00	RESIDENTIAL CONDO	910 A  SPAIN AVE		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	354900		20151124-0119125	No	No
6	072 14 0I 003.00	RESIDENTIAL CONDO	1302  CHESTER AVE		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	290182		20151204-0122266	No	No
6	082 07 0 268.00	SINGLE FAMILY	616  STOCKELL ST		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	140000		20151124-0119066	No	No
6	083 05 0 103.00	SINGLE FAMILY	1019  W EASTLAND AVE		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	112000		20151207-0122817	No	No
6	083 06 0 018.00	SINGLE FAMILY	1426  SUMNER AVE		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	329900		20151125-0119928	No	No
6	083 08 0 129.00	SINGLE FAMILY	602  ROSEBANK AVE		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	259900		20151125-0119908	No	No
6	083 10 0 070.00	SINGLE FAMILY	417  LOCKLAND DR		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	599000		20151124-0119349	No	No
6	083 10 0 107.00	SINGLE FAMILY	409  LAKEHURST DR		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	250000		20151124-0119024	No	No
6	083 10 0 124.00	SINGLE FAMILY	409  BUSHNELL ST		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	345000		20151124-0119054	No	No
6	083 12 0 019.00	SINGLE FAMILY	2405  CONRAD DR		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	120000		20151124-0119012	No	No
6	083 13 0 213.00	SINGLE FAMILY	1115  SHELBY AVE		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	462500		20151125-0119522	No	No
6	084 01 0 105.00	SINGLE FAMILY	808  ROSEVIEW DR		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	373200		20151207-0123107	No	No
6	094 01 0 252.00	SINGLE FAMILY	1308  LENORE ST		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	190000		20151124-0118952	No	No
6	094 02 0B 004.00	RESIDENTIAL CONDO	1801 B  SEVIER ST		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	370000		20151124-0118982	No	No
7	064 09 0 186.00	SINGLE FAMILY	4268  BRACKENWOOD DR		OLD HICKORY	11/20/2015	11	Nov	20	2015	11/20/2015	198800		20151124-0118842	No	No
7	075 10 0 071.00	SINGLE FAMILY	8220  LUREE LN		HERMITAGE	11/20/2015	11	Nov	20	2015	11/20/2015	122500		20151124-0119108	No	No
7	086 14 0B 167.00	SINGLE FAMILY	2756  FLEET DR		HERMITAGE	11/20/2015	11	Nov	20	2015	11/20/2015	177000		20151203-0121765	No	No
7	097 02 0A 335.00	SINGLE FAMILY	2012  HICKORY BROOK DR		HERMITAGE	11/20/2015	11	Nov	20	2015	11/20/2015	215500		20151124-0119041	No	No
8	098 05 0A 130.00	SINGLE FAMILY	5620  CHESTNUTWOOD TRL		HERMITAGE	11/20/2015	11	Nov	20	2015	11/20/2015	221000		20151124-0119164	No	No
8	119 03 0 115.00	SINGLE FAMILY	359  FLUSHING DR		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	240000		20151130-0120240	No	No
8	122 01 0A 552.00	RESIDENTIAL CONDO	912  BRACKEN TRL		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	149000		20151125-0119653	No	No
8	135 12 0B 017.00	RESIDENTIAL CONDO	2130  NASHBORO BLVD		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	126000		20151123-0118640	No	No
8	136 03 0A 075.00	RESIDENTIAL CONDO	4000  ANDERSON RD	75	NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	85900		20151120-0118061	No	No
8	149 01 0B 014.00	SINGLE FAMILY	4637  BILLINGSGATE RD		ANTIOCH	11/20/2015	11	Nov	20	2015	11/20/2015	140000		20151124-0119034	No	No
8	149 10 0 092.00	SINGLE FAMILY	1505  BRASS OAK TRCE		ANTIOCH	11/20/2015	11	Nov	20	2015	11/20/2015	147700		20151201-0121205	No	No
8	150 05 0 099.00	DUPLEX	441  OWENDALE DR		ANTIOCH	11/20/2015	11	Nov	20	2015	11/20/2015	116000		20151211-0124754	No	No
8	150 14 0 027.00	SINGLE FAMILY	409  HICKORY TIMBER CT		ANTIOCH	11/20/2015	11	Nov	20	2015	11/20/2015	136000		20151124-0119088	No	No
8	164 08 0B 103.00	SINGLE FAMILY	4904  RIPPLE CV		ANTIOCH	11/20/2015	11	Nov	20	2015	11/20/2015	174000		20151123-0118591	No	No
8	164 12 0A 062.00	SINGLE FAMILY	3009  RAINSTONE PT		ANTIOCH	11/20/2015	11	Nov	20	2015	11/20/2015	139000		20151125-0119862	No	No
8	175 06 0A 031.00	SINGLE FAMILY	5071  PRESERVE BLVD		ANTIOCH	11/20/2015	11	Nov	20	2015	11/20/2015	144000		20151124-0118998	No	No
9	081 16 0 277.00	SINGLE FAMILY	929  SCOVEL ST		NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	150000		20151125-0119713	No	No
9	082 13 0D 207.00	RESIDENTIAL CONDO	508  MADISON ST	3	NASHVILLE	11/20/2015	11	Nov	20	2015	11/20/2015	345000		20151124-0119062	No	No
2	092 06 0 333.00	SINGLE FAMILY	711  29TH AVE N		NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	132900		20151125-0119767	No	No
2	092 15 0A 101.00	RESIDENTIAL CONDO	2325  ELLISTON PL	101	NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	168000		20151209-0123785	No	No
2	092 16 0B 062.00	RESIDENTIAL CONDO	900  19TH AVE S	603	NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	200000		20151124-0119358	No	No
2	103 02 0 246.00	SINGLE FAMILY	5717  MAUDINA AVE		NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	365000		20151125-0119953	No	No
2	103 04 0 260.00	SINGLE FAMILY	4205  COLORADO AVE		NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	331500		20151125-0119816	No	No
2	104 02 0F 011.00	RESIDENTIAL CONDO	3204  WEST END CIR	11	NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	154500		20151125-0119825	No	No
2	104 02 3K 303.00	RESIDENTIAL CONDO	3210  LONG BLVD	303	NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	818428		20151130-0120713	No	No
2	104 02 4B 143.00	RESIDENTIAL CONDO	3000  VANDERBILT PL	143	NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	320000		20151210-0124217	No	No
2	104 09 0J 205.00	RESIDENTIAL CONDO	3737  WEST END AVE	205	NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	519000		20151124-0119299	No	No
2	105 05 0 014.00	SINGLE FAMILY	1305  15TH AVE S		NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	649900		20151124-0119230	No	No
2	115 06 0 071.00	SINGLE FAMILY	525  CLEMATIS DR		NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	350500		20151124-0119220	No	No
2	115 09 0 020.00	SINGLE FAMILY	808  CAMMACK CT		NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	395000		20151130-0120243	No	No
2	115 14 0 042.00	SINGLE FAMILY	6408  BRESSLYN RD		NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	186000		20151125-0119727	No	No
2	116 16 0 072.00	SINGLE FAMILY	3814  HOBBS RD		NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	1240003		20151125-0119786	No	No
2	128 03 0B 024.00	SINGLE FAMILY	692  WILLIAMSPORT CT		NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	299900		20151125-0119631	No	No
2	129 12 0 125.00	SINGLE FAMILY	116  CHEEKWOOD TER		NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	257500		20151125-0119972	No	No
2	131 02 3A 007.00	RESIDENTIAL CONDO	4221  STAMMER PL		NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	644900		20151202-0121644	No	No
2	131 06 0G 104.00	RESIDENTIAL CONDO	104  ASHLAWN CT		NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	295000		20151125-0119976	No	No
2	131 06 0G 708.00	RESIDENTIAL CONDO	708  ARKLAND PL		NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	277500		20151125-0119544	No	No
2	141 06 0C 014.00	SINGLE FAMILY	3829  WILLIAMETTE DR		NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	214900		20151222-0128438	No	No
2	142 05 0A 004.00	RESIDENTIAL CONDO	107  PLANTATION CT		NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	195500		20151125-0119959	No	No
2	142 15 0B 020.00	SINGLE FAMILY	110  BELLE GLEN DR		NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	305000		20151124-0119346	No	No
2	144 03 0 009.00	SINGLE FAMILY	1061  LYNNWOOD BLVD		NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	725000		20151130-0120531	No	No
2	155 10 0A 044.00	SINGLE FAMILY	636  INDIAN RIDGE DR		NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	325000		20151210-0124486	No	No
3	091 11 0G 002.00	RESIDENTIAL CONDO	4706 B  INDIANA AVE		NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	421000		20151125-0119823	No	No
3	091 14 0 011.00	SINGLE FAMILY	506  NEWTON AVE		NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	145900		20151203-0122038	No	No
3	114 07 0A 009.00	RESIDENTIAL CONDO	2030  TRAEMOOR VILLAGE DR		NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	277000		20151202-0121316	No	No
3	126 16 0A 677.00	SINGLE FAMILY	1313  WESTVALE DR		NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	230000		20151125-0119914	No	No
4	049 10 0A 028.00	SINGLE FAMILY	401  PARMLEY LN		NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	223870		20151124-0119115	No	No
5	033 13 0A 005.00	SINGLE FAMILY	860  FONNIC DR		NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	270000		20151124-0119120	No	No
5	041 06 0A 001.00	SINGLE FAMILY	4063  BRICK CHURCH PIKE		NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	214000		20151201-0121194	No	No
6	042 11 0B 067.00	RESIDENTIAL CONDO	258  MAYFLOWER LN N		MADISON	11/23/2015	11	Nov	23	2015	11/23/2015	121000		20151202-0121381	No	No
6	062 13 0 035.00	SINGLE FAMILY	2111  MCGAVOCK PIKE		NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	275000		20151123-0118700	No	No
6	071 07 0 171.00	DUPLEX	1715  LUTON ST		NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	95000		20151124-0119129	No	No
6	071 15 0 381.00	SINGLE FAMILY	1206  MERIDIAN ST		NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	315000		20151125-0119641	No	No
6	072 07 0 042.00	SINGLE FAMILY	1414  KIRKLAND AVE		NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	120500		20151125-0119457	No	No
6	072 10 0I 002.00	RESIDENTIAL CONDO	1036  BURCHWOOD AVE		NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	369900		20151203-0121726	No	No
6	072 14 0 241.00	SINGLE FAMILY	1507  DOUGLAS AVE		NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	293000		20151201-0120876	No	No
6	073 01 0 236.00	SINGLE FAMILY	3921  MOSS ROSE DR		NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	295000		20151214-0125394	No	No
6	082 03 0 262.00	SINGLE FAMILY	1013  MERIDIAN ST		NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	175000		20151125-0119748	No	No
6	083 01 0 166.00	SINGLE FAMILY	1031  GRANADA AVE		NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	185000		20151130-0120280	No	No
6	083 07 0N 001.00	RESIDENTIAL CONDO	715 B  POWERS AVE		NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	470000		20151125-0119812	No	No
6	094 01 0 262.00	SINGLE FAMILY	517  S 14TH ST		NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	118000		20151123-0118736	No	No
6	094 02 0 175.00	SINGLE FAMILY	1905  EASTSIDE AVE		NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	242000		20151124-0119343	No	No
7	052 13 0B 187.00	SINGLE FAMILY	3043  PENN MEADE WAY		NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	105000		20151124-0119080	No	No
7	062 02 0B 065.00	SINGLE FAMILY	2884  PADDLE WHEEL DR		NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	210000		20151124-0119045	No	No
7	064 08 0A 010.00	SINGLE FAMILY	1009  WYNTERGRACE FARM RD		OLD HICKORY	11/23/2015	11	Nov	23	2015	11/23/2015	281000		20151125-0119763	No	No
7	074 16 0 132.00	SINGLE FAMILY	3812  BONNACREEK DR		HERMITAGE	11/23/2015	11	Nov	23	2015	11/23/2015	140000		20151124-0119251	No	No
7	085 15 0A 010.00	RESIDENTIAL CONDO	110  SPRING PLACE DR		NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	110000		20151125-0119954	No	No
8	122 01 0A 165.00	SINGLE FAMILY	416  STONE CHIMNEY CT		NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	214900		20151125-0119890	No	No
8	135 14 0A 262.00	SINGLE FAMILY	1057  BLUE MOUNTAIN LN		ANTIOCH	11/23/2015	11	Nov	23	2015	11/23/2015	167000		20151207-0122798	No	No
8	136 03 0A 061.00	RESIDENTIAL CONDO	4000  ANDERSON RD	61	NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	48000		20151203-0122101	No	No
8	148 16 0 035.00	SINGLE FAMILY	839  REEVES RD		ANTIOCH	11/23/2015	11	Nov	23	2015	11/23/2015	156000		20151130-0120170	No	No
8	149 15 0A 418.00	SINGLE FAMILY	3044  BROMLEY WAY		ANTIOCH	11/23/2015	11	Nov	23	2015	11/23/2015	177000		20151228-0129689	No	No
8	150 08 0 122.00	SINGLE FAMILY	1217  HUNTINGBORO CT		ANTIOCH	11/23/2015	11	Nov	23	2015	11/23/2015	122000		20151203-0121750	No	No
8	150 11 0 176.00	SINGLE FAMILY	605  SUMMERTIME CT		ANTIOCH	11/23/2015	11	Nov	23	2015	11/23/2015	88500		20151125-0119460	No	No
8	175 02 0B 016.00	RESIDENTIAL CONDO	1514  SPRUCEDALE DR		ANTIOCH	11/23/2015	11	Nov	23	2015	11/23/2015	121990		20151204-0122322	No	No
8	176 05 0A 042.00	SINGLE FAMILY	5404  SUNNYVALE DR		ANTIOCH	11/23/2015	11	Nov	23	2015	11/23/2015	160000		20151207-0122806	No	No
9	093 09 0C 075.00	RESIDENTIAL CONDO	1212  LAUREL ST	903	NASHVILLE	11/23/2015	11	Nov	23	2015	11/23/2015	470500		20151123-0118797	No	No
2	091 16 0A 109.00	RESIDENTIAL CONDO	109  SYLVAN GLEN CT		NASHVILLE	11/24/2015	11	Nov	24	2015	11/24/2015	229000		20151130-0120589	No	No
2	104 06 0 202.00	SINGLE FAMILY	305  32ND AVE S		NASHVILLE	11/24/2015	11	Nov	24	2015	11/24/2015	889000		20151125-0119650	No	No
2	104 06 0A 103.00	RESIDENTIAL CONDO	3415  WEST END AVE	E-1002	NASHVILLE	11/24/2015	11	Nov	24	2015	11/24/2015	91000		20151125-0119502	No	No
2	105 02 0 486.00	SINGLE FAMILY	928  SOUTHSIDE PL		NASHVILLE	11/24/2015	11	Nov	24	2015	11/24/2015	360000		20151125-0119750	No	No
2	105 09 0 382.00	SINGLE FAMILY	912  ACKLEN AVE		NASHVILLE	11/24/2015	11	Nov	24	2015	11/24/2015	399900		20151202-0121647	No	No
2	128 13 0A 136.00	RESIDENTIAL CONDO	136  WESTFIELD DR		NASHVILLE	11/24/2015	11	Nov	24	2015	11/24/2015	136000		20151211-0124749	No	No
2	141 06 0C 056.00	SINGLE FAMILY	3933  BRIDGEVIEW LN		NASHVILLE	11/24/2015	11	Nov	24	2015	11/24/2015	204900		20151201-0121051	No	No
2	142 02 0 178.00	SINGLE FAMILY	269  CARRIAGE DR		NASHVILLE	11/24/2015	11	Nov	24	2015	11/24/2015	292000		20151201-0120995	No	No
2	155 10 0B 009.00	SINGLE FAMILY	7025  NATCHEZ POINTE BLVD		NASHVILLE	11/24/2015	11	Nov	24	2015	11/24/2015	457912		20151204-0122248	No	No
3	091 07 0 370.00	SINGLE FAMILY				11/24/2015	11	Nov	24	2015	11/24/2015	340000		20151125-0119856	No	Yes
4	069 15 0 012.00	SINGLE FAMILY	1616  EMERALD DR		NASHVILLE	11/24/2015	11	Nov	24	2015	11/24/2015	178000		20151125-0119960	No	No
4	080 08 0 073.00	SINGLE FAMILY	3239  PANORAMA DR		NASHVILLE	11/24/2015	11	Nov	24	2015	11/24/2015	112500		20151204-0122533	No	No
5	033 02 0 015.00	SINGLE FAMILY	1201  GENELLE DR		GOODLETTSVILLE	11/24/2015	11	Nov	24	2015	11/24/2015	293000		20151130-0120701	No	No
5	042 09 0 077.00	SINGLE FAMILY	314  KEMPER DR S		MADISON	11/24/2015	11	Nov	24	2015	11/24/2015	90000		20151130-0120590	No	No
6	042 15 0 017.00	SINGLE FAMILY	505  VANTREASE RD		MADISON	11/24/2015	11	Nov	24	2015	11/24/2015	205000		20151130-0120631	No	No
6	043 06 0 044.00	SINGLE FAMILY	612  FEDDERS DR		MADISON	11/24/2015	11	Nov	24	2015	11/24/2015	138000		20151130-0120398	No	No
6	043 13 0A 026.00	RESIDENTIAL CONDO	323  FOREST PARK RD	2-Feb	MADISON	11/24/2015	11	Nov	24	2015	11/24/2015	20000		20151204-0122419	No	No
6	052 11 0 057.00	SINGLE FAMILY	1110  BERWICK TRL		MADISON	11/24/2015	11	Nov	24	2015	11/24/2015	432989		20151201-0121061	No	No
6	053 09 0B 058.00	SINGLE FAMILY	1821  WILSON CAMP CIR		MADISON	11/24/2015	11	Nov	24	2015	11/24/2015	170000		20151201-0121135	No	No
6	061 11 0 073.00	SINGLE FAMILY	1001  MCMAHAN AVE		NASHVILLE	11/24/2015	11	Nov	24	2015	11/24/2015	349900		20151125-0119627	No	No
6	072 06 0 098.00	SINGLE FAMILY				11/24/2015	11	Nov	24	2015	11/24/2015	150000		20151201-0120934	No	No
6	072 14 0 186.00	SINGLE FAMILY	1406  STRAIGHTWAY AVE		NASHVILLE	11/24/2015	11	Nov	24	2015	11/24/2015	180000		20151202-0121362	No	No
6	073 09 0 099.00	SINGLE FAMILY	1825  WELCOME LN		NASHVILLE	11/24/2015	11	Nov	24	2015	11/24/2015	310000		20151125-0119638	No	No
6	083 02 0F 002.00	RESIDENTIAL CONDO	1424  SHARPE AVE		NASHVILLE	11/24/2015	11	Nov	24	2015	11/24/2015	420000		20151130-0120165	No	No
